part_id,part_year,diameter,length,material,failure_year
RS10758,1966,150,175.4269451,HDPE,2004
RS10779,1955,150,223.7305712,HDPE,2009
RS10784,1958,100,224.4417015,HDPE,2011
RS10784,1958,100,224.4417015,HDPE,2013
RS10784,1958,100,224.4417015,HDPE,2014
RS10785,1961,80,44.50674158,HDPE,2004
RS10790,1971,100,196.2427408,HDPE,2004
RS10790,1971,100,196.2427408,HDPE,2013
RS10803,1972,150,25.89760687,CU,2000
RS10807,1995,80,2.503232307,RC,2015
RS10809,1974,125,226.9642119,CU,2008
RS10809,1974,125,226.9642119,CU,2014
RS10817,1995,250,138.4685515,GI,2006
RS10817,1995,250,138.4685515,GI,2009
RS10817,1995,250,138.4685515,GI,2012
RS10817,1995,250,138.4685515,GI,2013
RS10834,1964,300,49.21584379,CU,2007
RS10840,1964,150,17.7755815,RC,2010
RS10841,1964,125,92.70792936,CU,2005
RS10841,1964,125,92.70792936,CU,2008
RS10841,1964,125,92.70792936,CU,2009
RS10841,1964,125,92.70792936,CU,2010
RS10841,1964,125,92.70792936,CU,2010
RS10856,1956,80,3.775243086,CU,2007
RS10857,1957,80,10.27731703,HDPE,2003
RS10858,1937,100,110.4818458,CU,2001
RS10858,1937,100,110.4818458,CU,2003
RS10858,1937,100,110.4818458,CU,2005
RS10858,1937,100,110.4818458,CU,2005
RS10858,1937,100,110.4818458,CU,2006
RS10858,1937,100,110.4818458,CU,2007
RS10858,1937,100,110.4818458,CU,2010
RS10858,1937,100,110.4818458,CU,2010
RS10858,1937,100,110.4818458,CU,2010
RS10859,1966,80,40.14062919,CU,2002
RS10859,1966,80,40.14062919,CU,2004
RS10859,1966,80,40.14062919,CU,2013
RS10859,1966,80,40.14062919,CU,2015
RS10860,1959,100,86.65936912,CU,2007
RS10860,1959,100,86.65936912,CU,2009
RS10860,1959,100,86.65936912,CU,2010
RS10862,1959,125,115.2198016,HDPE,2002
RS10862,1959,125,115.2198016,HDPE,2002
RS10862,1959,125,115.2198016,HDPE,2005
RS10862,1959,125,115.2198016,HDPE,2007
RS10862,1959,125,115.2198016,HDPE,2007
RS10862,1959,125,115.2198016,HDPE,2009
RS10862,1959,125,115.2198016,HDPE,2014
RS10862,1959,125,115.2198016,HDPE,2014
RS10897,1984,150,173.2576604,GI,2009
RS10898,1958,150,16.85346988,HDPE,2002
RS10898,1958,150,16.85346988,HDPE,2003
RS10898,1958,150,16.85346988,HDPE,2006
RS10898,1958,150,16.85346988,HDPE,2006
RS10900,1953,150,39.33329159,HDPE,2009
RS10900,1953,150,39.33329159,HDPE,2012
RS10902,1951,150,5.378259829,HDPE,2009
RS10903,1951,125,104.3757045,HDPE,2000
RS10903,1951,125,104.3757045,HDPE,2002
RS10903,1951,125,104.3757045,HDPE,2004
RS10903,1951,125,104.3757045,HDPE,2005
RS10903,1951,125,104.3757045,HDPE,2006
RS10903,1951,125,104.3757045,HDPE,2008
RS10903,1951,125,104.3757045,HDPE,2009
RS10903,1951,125,104.3757045,HDPE,2010
RS10903,1951,125,104.3757045,HDPE,2011
RS109089,1977,100,60.11286749,HDPE,2007
RS109094,1959,150,278.4065603,HDPE,2003
RS109094,1959,150,278.4065603,HDPE,2005
RS109094,1959,150,278.4065603,HDPE,2008
RS109094,1959,150,278.4065603,HDPE,2012
RS109094,1959,150,278.4065603,HDPE,2012
RS109100,1973,125,54.10233502,HDPE,2003
RS109100,1973,125,54.10233502,HDPE,2003
RS109100,1973,125,54.10233502,HDPE,2005
RS109100,1973,125,54.10233502,HDPE,2006
RS109103,1974,125,132.5995182,HDPE,2014
RS109107,1959,150,240.4323984,HDPE,2002
RS109107,1959,150,240.4323984,HDPE,2004
RS109107,1959,150,240.4323984,HDPE,2005
RS109107,1959,150,240.4323984,HDPE,2005
RS109107,1959,150,240.4323984,HDPE,2013
RS109110,1967,80,138.0137476,HDPE,2001
RS109110,1967,80,138.0137476,HDPE,2008
RS109112,1962,80,193.9231977,HDPE,2004
RS109112,1962,80,193.9231977,HDPE,2005
RS10912,1976,150,52.71266195,HDPE,2006
RS10912,1976,150,52.71266195,HDPE,2009
RS10912,1976,150,52.71266195,HDPE,2009
RS10912,1976,150,52.71266195,HDPE,2011
RS109125,1980,150,133.4748912,HDPE,2005
RS109127,1966,125,251.3316386,HDPE,2005
RS109127,1966,125,251.3316386,HDPE,2008
RS109129,1976,125,7.139999904,CU,2009
RS10913,1977,125,92.59938171,HDPE,2002
RS10913,1977,125,92.59938171,HDPE,2009
RS109158,1995,150,20.69168642,MPVC,2005
RS109176,1965,125,102.4254045,HDPE,2006
RS109187,1969,100,48.57472239,HDPE,2006
RS109187,1969,100,48.57472239,HDPE,2008
RS109191,1964,150,604.0610039,CU,2011
RS10921,1973,150,48.69775338,HDPE,2012
RS10927,1962,150,8.636196524,CU,2011
RS10928,1971,150,11.25512288,CU,2010
RS10928,1971,150,11.25512288,CU,2015
RS10928,1971,150,11.25512288,CU,2015
RS10931,1967,100,62.67546833,HDPE,2009
RS10934,1967,80,11.10594084,CU,2010
RS10937,1979,80,59.10707892,HDPE,2002
RS10937,1979,80,59.10707892,HDPE,2009
RS10937,1979,80,59.10707892,HDPE,2012
RS10941,1972,100,62.31556241,HDPE,2007
RS10941,1972,100,62.31556241,HDPE,2010
RS10943,1973,125,13.80057079,CU,2010
RS10945,1975,150,60.75880665,CU,2005
RS10946,1974,80,58.63983747,CU,2004
RS10946,1974,80,58.63983747,CU,2006
RS10946,1974,80,58.63983747,CU,2007
RS10946,1974,80,58.63983747,CU,2012
RS10949,1971,300,144.1285176,CU,2012
RS10954,1971,150,84.46114391,HDPE,2006
RS10954,1971,150,84.46114391,HDPE,2014
RS10959,1977,80,55.83811268,CU,2010
RS10959,1977,80,55.83811268,CU,2015
RS109590,1924,100,271.4450269,CU,2004
RS109590,1924,100,271.4450269,CU,2005
RS109590,1924,100,271.4450269,CU,2008
RS109590,1924,100,271.4450269,CU,2009
RS109590,1924,100,271.4450269,CU,2009
RS109597,1961,150,3.220158633,CU,2014
RS10962,1974,100,236.6159035,CU,2001
RS10962,1974,100,236.6159035,CU,2006
RS109630,1952,100,15.22644152,CU,2005
RS109630,1952,100,15.22644152,CU,2008
RS109632,1968,125,304.7256752,CU,2008
RS109642,1969,125,222.1323384,CU,2010
RS109645,1931,100,291.29594,CU,2002
RS109645,1931,100,291.29594,CU,2003
RS109645,1931,100,291.29594,CU,2004
RS109645,1931,100,291.29594,CU,2005
RS109645,1931,100,291.29594,CU,2005
RS109645,1931,100,291.29594,CU,2005
RS109645,1931,100,291.29594,CU,2006
RS109645,1931,100,291.29594,CU,2007
RS109645,1931,100,291.29594,CU,2009
RS109645,1931,100,291.29594,CU,2009
RS109645,1931,100,291.29594,CU,2009
RS109645,1931,100,291.29594,CU,2012
RS109653,1950,80,40.41037823,HDPE,2008
RS109657,1943,100,48.97438799,HDPE,2008
RS109661,1978,80,79.72834456,HDPE,2013
RS109662,1943,100,190.344342,HDPE,2003
RS109662,1943,100,190.344342,HDPE,2003
RS109662,1943,100,190.344342,HDPE,2008
RS109662,1943,100,190.344342,HDPE,2009
RS109662,1943,100,190.344342,HDPE,2009
RS109662,1943,100,190.344342,HDPE,2010
RS109662,1943,100,190.344342,HDPE,2011
RS109662,1943,100,190.344342,HDPE,2011
RS109662,1943,100,190.344342,HDPE,2012
RS109662,1943,100,190.344342,HDPE,2012
RS109666,1983,80,295.0288745,GI,2009
RS109666,1983,80,295.0288745,GI,2012
RS109673,1945,150,42.58360245,HDPE,2002
RS109673,1945,150,42.58360245,HDPE,2002
RS109673,1945,150,42.58360245,HDPE,2003
RS109673,1945,150,42.58360245,HDPE,2004
RS109681,1932,80,20.53087258,CU,2005
RS109687,1945,125,9.792118977,CU,2004
RS109688,1951,80,52.57915064,CU,2002
RS109688,1951,80,52.57915064,CU,2008
RS109688,1951,80,52.57915064,CU,2008
RS109688,1951,80,52.57915064,CU,2009
RS109688,1951,80,52.57915064,CU,2011
RS109691,1935,80,276.3803991,CU,2002
RS109691,1935,80,276.3803991,CU,2003
RS109691,1935,80,276.3803991,CU,2005
RS109696,1954,100,37.40982638,CU,2004
RS109698,1950,100,2.323735384,HDPE,2014
RS109701,1922,80,50.15203083,CU,2003
RS109721,1957,300,28.97033522,CU,2006
RS109738,1938,80,132.841012,CU,2009
RS109741,1929,80,124.8836041,CU,2012
RS109764,1978,80,7.178216722,CU,2008
RS10977,1983,125,82.28388943,GI,2005
RS10977,1983,125,82.28388943,GI,2005
RS10977,1983,125,82.28388943,GI,2005
RS10977,1983,125,82.28388943,GI,2011
RS10978,1975,150,56.3511028,CU,2000
RS10978,1975,150,56.3511028,CU,2004
RS10978,1975,150,56.3511028,CU,2005
RS10978,1975,150,56.3511028,CU,2008
RS10978,1975,150,56.3511028,CU,2011
RS10978,1975,150,56.3511028,CU,2013
RS10979,1978,125,63.13174699,CU,2011
RS10980,1980,150,21.43892023,CU,2002
RS109834,1965,80,133.7855048,CU,2014
RS10988,1967,250,48.90468637,CU,2006
RS10988,1967,250,48.90468637,CU,2009
RS109880,1907,80,73.53789565,CU,2012
RS10990,1966,150,89.43941447,HDPE,2010
RS10990,1966,150,89.43941447,HDPE,2010
RS109923,1924,100,46.36719154,CU,2013
RS109949,1887,125,123.3807336,CU,2006
RS109949,1887,125,123.3807336,CU,2015
RS109949,1887,125,123.3807336,CU,2015
RS109951,1949,150,46.62960475,CU,2012
RS10998,1969,80,38.25982588,CU,2011
RS109980,1902,100,121.8765312,CU,2004
RS109980,1902,100,121.8765312,CU,2006
RS109988,1977,80,6.213550543,GI,2014
RS10999,1966,100,165.0275816,HDPE,2002
RS10999,1966,100,165.0275816,HDPE,2009
RS110005,1970,80,15.71332832,CU,2002
RS11003,1967,150,21.52466315,CU,2009
RS110037,1909,100,109.3510525,CU,2003
RS110037,1909,100,109.3510525,CU,2004
RS110037,1909,100,109.3510525,CU,2006
RS110037,1909,100,109.3510525,CU,2007
RS110037,1909,100,109.3510525,CU,2009
RS110037,1909,100,109.3510525,CU,2010
RS110037,1909,100,109.3510525,CU,2011
RS110076,1964,150,46.33922518,CU,2001
RS110078,1941,80,12.1428466,CU,2001
RS110078,1941,80,12.1428466,CU,2004
RS110078,1941,80,12.1428466,CU,2005
RS11008,1982,125,23.52455628,GI,2007
RS11010,1968,80,21.46208173,CU,2008
RS11012,1983,125,61.5047951,GI,2002
RS11014,1969,300,220.5434448,CU,2000
RS11014,1969,300,220.5434448,CU,2001
RS11014,1969,300,220.5434448,CU,2001
RS11014,1969,300,220.5434448,CU,2003
RS11014,1969,300,220.5434448,CU,2003
RS11014,1969,300,220.5434448,CU,2004
RS11014,1969,300,220.5434448,CU,2005
RS11017,1958,150,83.56121381,HDPE,2003
RS11017,1958,150,83.56121381,HDPE,2003
RS11017,1958,150,83.56121381,HDPE,2004
RS11018,1960,150,144.1342125,HDPE,2003
RS11019,1961,125,15.56059489,CU,2012
RS11026,1990,150,69.01811124,GI,2008
RS11030,1967,150,108.8569759,CU,2004
RS11030,1967,150,108.8569759,CU,2012
RS11042,1947,80,42.65530188,HDPE,2001
RS11042,1947,80,42.65530188,HDPE,2001
RS11042,1947,80,42.65530188,HDPE,2002
RS11042,1947,80,42.65530188,HDPE,2011
RS11042,1947,80,42.65530188,HDPE,2012
RS11042,1947,80,42.65530188,HDPE,2014
RS11042,1947,80,42.65530188,HDPE,2014
RS11042,1947,80,42.65530188,HDPE,2015
RS11047,1926,100,270.7310576,CU,2002
RS11047,1926,100,270.7310576,CU,2007
RS11047,1926,100,270.7310576,CU,2007
RS11047,1926,100,270.7310576,CU,2007
RS11047,1926,100,270.7310576,CU,2012
RS11047,1926,100,270.7310576,CU,2013
RS11047,1926,100,270.7310576,CU,2014
RS11047,1926,100,270.7310576,CU,2015
RS11048,1926,80,39.31505143,CU,2002
RS11048,1926,80,39.31505143,CU,2008
RS11049,1962,80,11.8832895,CU,2012
RS11049,1962,80,11.8832895,CU,2013
RS11050,1944,125,156.9909398,CU,2002
RS11050,1944,125,156.9909398,CU,2005
RS11050,1944,125,156.9909398,CU,2008
RS11050,1944,125,156.9909398,CU,2010
RS11050,1944,125,156.9909398,CU,2011
RS11050,1944,125,156.9909398,CU,2011
RS11052,1940,150,182.3207645,CU,2006
RS11052,1940,150,182.3207645,CU,2008
RS11052,1940,150,182.3207645,CU,2010
RS11052,1940,150,182.3207645,CU,2010
RS11052,1940,150,182.3207645,CU,2010
RS11060,1967,125,31.92091466,CU,2012
RS11061,1968,150,30.91917247,CU,2012
RS11062,1974,125,37.81613293,CU,2013
RS11064,1967,150,107.4271415,CU,2001
RS11064,1967,150,107.4271415,CU,2003
RS11065,1971,125,193.0296853,CU,2005
RS11065,1971,125,193.0296853,CU,2010
RS11065,1971,125,193.0296853,CU,2011
RS11066,1972,125,83.02459831,CU,2006
RS11067,1970,150,89.1057494,CU,2007
RS11068,1969,150,242.0680776,CU,2003
RS11068,1969,150,242.0680776,CU,2006
RS11068,1969,150,242.0680776,CU,2008
RS11069,1974,150,16.5147126,CU,2003
RS11103,1969,250,5.245014123,CU,2015
RS111109,1964,80,2.333597567,HDPE,2012
RS111114,1979,80,170.7674262,HDPE,2012
RS11112,1971,125,3.94213167,RC,2006
RS111157,1953,300,55.434241,CU,2005
RS111160,1991,125,118.746815,MPVC,2007
RS111174,1957,150,127.8404195,HDPE,2009
RS111314,1978,80,44.08946713,HDPE,2011
RS111345,1977,250,300.4285154,CU,2008
RS111345,1977,250,300.4285154,CU,2008
RS111353,1980,125,218.4806395,HDPE,2011
RS111382,1970,150,66.83927492,HDPE,2006
RS111390,1969,150,1293.203544,HDPE,2008
RS111390,1969,150,1293.203544,HDPE,2012
RS111392,1968,150,163.198923,HDPE,2011
RS111396,1975,125,262.681962,HDPE,2008
RS111436,1971,300,108.8122996,CU,2008
RS111456,1969,250,318.8105101,CU,2015
RS111497,1975,100,10.91064127,CU,2010
RS11151,1960,125,17.89935551,CU,2010
RS111516,1968,100,240.5613552,HDPE,2011
RS111518,1970,150,196.9872702,HDPE,2013
RS11155,1949,200,332.8159949,HDPE,2008
RS111568,1972,80,30.21363739,CU,2005
RS111608,1970,80,199.7659738,HDPE,2004
RS11162,1983,125,953.6070724,HDPE,2012
RS111636,1950,80,51.62574722,CU,2007
RS111636,1950,80,51.62574722,CU,2010
RS111643,1951,80,255.8822847,CU,2006
RS111643,1951,80,255.8822847,CU,2009
RS111643,1951,80,255.8822847,CU,2009
RS111643,1951,80,255.8822847,CU,2011
RS111646,1954,80,196.9738105,CU,2014
RS11165,1990,125,8.052633497,GI,2004
RS111694,1978,125,213.8869,CU,2007
RS111694,1978,125,213.8869,CU,2008
RS111710,1958,300,179.9605884,CU,2010
RS111723,1959,150,70.06748113,HDPE,2008
RS111751,1952,80,253.0620843,CU,2007
RS111751,1952,80,253.0620843,CU,2011
RS111755,1951,80,181.4777524,CU,2010
RS11179,1996,125,8.143806331,GI,2015
RS111820,1930,100,164.0964125,CU,2004
RS111820,1930,100,164.0964125,CU,2005
RS111820,1930,100,164.0964125,CU,2014
RS111823,1932,100,15.40185304,CU,2014
RS111832,1966,125,21.68690326,CU,2003
RS111833,1952,125,117.9316651,HDPE,2006
RS111838,1958,150,168.1131424,CU,2001
RS111846,1953,100,70.6161995,HDPE,2005
RS111846,1953,100,70.6161995,HDPE,2006
RS111846,1953,100,70.6161995,HDPE,2009
RS111846,1953,100,70.6161995,HDPE,2015
RS111854,1938,100,66.96283635,CU,2006
RS111862,1941,80,94.80575253,CU,2005
RS111862,1941,80,94.80575253,CU,2007
RS111862,1941,80,94.80575253,CU,2009
RS111862,1941,80,94.80575253,CU,2009
RS111862,1941,80,94.80575253,CU,2010
RS111863,1923,100,161.0452939,CU,2008
RS111863,1923,100,161.0452939,CU,2008
RS111863,1923,100,161.0452939,CU,2009
RS111863,1923,100,161.0452939,CU,2010
RS111863,1923,100,161.0452939,CU,2010
RS111866,1946,80,70.8106156,HDPE,2013
RS111866,1946,80,70.8106156,HDPE,2013
RS111866,1946,80,70.8106156,HDPE,2013
RS111866,1946,80,70.8106156,HDPE,2013
RS111883,1960,100,86.85658084,CU,2009
RS111888,1971,100,72.75937685,HDPE,2004
RS111897,1961,100,43.15403368,HDPE,2003
RS111898,1937,80,76.38944382,CU,2008
RS111898,1937,80,76.38944382,CU,2010
RS111898,1937,80,76.38944382,CU,2011
RS111914,1966,125,68.24355182,CU,2012
RS111944,1963,150,234.2612683,HDPE,2011
RS111944,1963,150,234.2612683,HDPE,2015
RS111984,1966,125,166.070527,CU,2008
RS111984,1966,125,166.070527,CU,2009
RS111984,1966,125,166.070527,CU,2010
RS112017,1947,100,144.6568897,HDPE,2002
RS112017,1947,100,144.6568897,HDPE,2003
RS112017,1947,100,144.6568897,HDPE,2004
RS112017,1947,100,144.6568897,HDPE,2005
RS112017,1947,100,144.6568897,HDPE,2007
RS112017,1947,100,144.6568897,HDPE,2010
RS112017,1947,100,144.6568897,HDPE,2010
RS112017,1947,100,144.6568897,HDPE,2011
RS112017,1947,100,144.6568897,HDPE,2012
RS112017,1947,100,144.6568897,HDPE,2012
RS112022,1963,80,166.894475,HDPE,2005
RS112022,1963,80,166.894475,HDPE,2008
RS112022,1963,80,166.894475,HDPE,2014
RS112103,1950,125,26.48209016,CU,2005
RS112103,1950,125,26.48209016,CU,2006
RS112111,1949,80,75.246059,HDPE,2003
RS112111,1949,80,75.246059,HDPE,2004
RS112111,1949,80,75.246059,HDPE,2005
RS112111,1949,80,75.246059,HDPE,2005
RS112111,1949,80,75.246059,HDPE,2007
RS112111,1949,80,75.246059,HDPE,2009
RS112111,1949,80,75.246059,HDPE,2010
RS112111,1949,80,75.246059,HDPE,2011
RS112112,1973,80,2.795890828,CU,2006
RS112114,1963,80,90.14751086,CU,2004
RS112116,1931,100,134.7467301,CU,2003
RS112116,1931,100,134.7467301,CU,2011
RS112126,1918,100,162.250023,CU,2000
RS112126,1918,100,162.250023,CU,2004
RS112126,1918,100,162.250023,CU,2004
RS112126,1918,100,162.250023,CU,2006
RS112126,1918,100,162.250023,CU,2008
RS11231,1992,150,25.56913108,GI,2006
RS112665,1962,200,117.1578607,CU,2008
RS112667,1992,125,143.2029974,GI,2008
RS112669,1988,150,283.3240852,GI,2002
RS112699,1928,100,218.6471917,CU,2003
RS112720,1957,150,331.1011683,CU,2013
RS112739,1963,150,419.2218038,CU,2000
RS112739,1963,150,419.2218038,CU,2001
RS112739,1963,150,419.2218038,CU,2012
RS112739,1963,150,419.2218038,CU,2014
RS112744,1996,225,61.62262288,GI,2012
RS112793,1982,150,18.29755521,CU,2005
RS112831,1948,80,160.873932,HDPE,2012
RS112837,1973,125,122.4202482,HDPE,2006
RS112837,1973,125,122.4202482,HDPE,2011
RS112841,1959,80,120.9679231,HDPE,2014
RS112841,1959,80,120.9679231,HDPE,2015
RS112848,1942,80,21.24722566,CU,2007
RS112848,1942,80,21.24722566,CU,2012
RS112852,1956,80,19.11632074,HDPE,2005
RS112860,1994,80,57.16311486,GI,2009
RS112860,1994,80,57.16311486,GI,2010
RS112871,1932,100,171.5483526,CU,2004
RS112871,1932,100,171.5483526,CU,2005
RS112871,1932,100,171.5483526,CU,2005
RS112871,1932,100,171.5483526,CU,2006
RS112871,1932,100,171.5483526,CU,2007
RS112871,1932,100,171.5483526,CU,2014
RS112875,1957,150,210.7176209,CU,2002
RS112875,1957,150,210.7176209,CU,2004
RS112875,1957,150,210.7176209,CU,2004
RS112875,1957,150,210.7176209,CU,2005
RS112875,1957,150,210.7176209,CU,2008
RS112875,1957,150,210.7176209,CU,2008
RS112875,1957,150,210.7176209,CU,2008
RS112875,1957,150,210.7176209,CU,2010
RS112875,1957,150,210.7176209,CU,2011
RS112875,1957,150,210.7176209,CU,2012
RS112905,1953,100,35.29438686,HDPE,2003
RS112913,1947,80,50.31239309,HDPE,2008
RS112913,1947,80,50.31239309,HDPE,2015
RS112919,1956,80,32.56017123,HDPE,2002
RS112919,1956,80,32.56017123,HDPE,2006
RS112919,1956,80,32.56017123,HDPE,2007
RS112919,1956,80,32.56017123,HDPE,2009
RS112927,1946,80,181.5678858,HDPE,2001
RS112927,1946,80,181.5678858,HDPE,2001
RS112927,1946,80,181.5678858,HDPE,2004
RS112927,1946,80,181.5678858,HDPE,2004
RS112927,1946,80,181.5678858,HDPE,2007
RS112927,1946,80,181.5678858,HDPE,2010
RS112931,1950,100,225.1673458,HDPE,2001
RS112931,1950,100,225.1673458,HDPE,2004
RS112931,1950,100,225.1673458,HDPE,2005
RS112931,1950,100,225.1673458,HDPE,2005
RS112931,1950,100,225.1673458,HDPE,2007
RS112931,1950,100,225.1673458,HDPE,2011
RS112931,1950,100,225.1673458,HDPE,2012
RS112931,1950,100,225.1673458,HDPE,2013
RS112957,1929,80,46.14446569,CU,2011
RS112958,1943,80,66.8418084,CU,2003
RS112971,1940,80,88.53796234,CU,2012
RS112972,1962,300,194.937571,CU,2003
RS112972,1962,300,194.937571,CU,2004
RS112972,1962,300,194.937571,CU,2006
RS112983,1945,100,79.15292458,HDPE,2002
RS112989,1926,100,88.0696503,CU,2009
RS112990,1963,100,4.501223195,CU,2010
RS112998,1951,80,159.9533085,HDPE,2004
RS112998,1951,80,159.9533085,HDPE,2005
RS112998,1951,80,159.9533085,HDPE,2007
RS112998,1951,80,159.9533085,HDPE,2009
RS112998,1951,80,159.9533085,HDPE,2011
RS112998,1951,80,159.9533085,HDPE,2012
RS112998,1951,80,159.9533085,HDPE,2013
RS112998,1951,80,159.9533085,HDPE,2014
RS112998,1951,80,159.9533085,HDPE,2014
RS112999,1946,80,93.16212804,HDPE,2000
RS112999,1946,80,93.16212804,HDPE,2002
RS112999,1946,80,93.16212804,HDPE,2002
RS11300,1975,150,27.19547693,CU,2010
RS113001,1948,80,181.5857479,HDPE,2002
RS113004,1946,100,158.8380396,HDPE,2003
RS113004,1946,100,158.8380396,HDPE,2003
RS113004,1946,100,158.8380396,HDPE,2005
RS113004,1946,100,158.8380396,HDPE,2005
RS113004,1946,100,158.8380396,HDPE,2006
RS113004,1946,100,158.8380396,HDPE,2008
RS113004,1946,100,158.8380396,HDPE,2009
RS113004,1946,100,158.8380396,HDPE,2009
RS113004,1946,100,158.8380396,HDPE,2012
RS113004,1946,100,158.8380396,HDPE,2013
RS113004,1946,100,158.8380396,HDPE,2015
RS113006,1946,80,56.94522795,HDPE,2009
RS113022,1954,200,422.2631692,HDPE,2008
RS113030,1963,150,320.5979997,CU,2008
RS113035,1958,100,2.680965595,CU,2003
RS113074,1935,80,154.7532956,CU,2015
RS113097,1959,80,28.87795434,HDPE,2004
RS113113,1929,63,162.5195204,CU,2003
RS113113,1929,63,162.5195204,CU,2004
RS113165,1936,63,114.1741016,CU,2004
RS113175,1917,63,125.1027719,CU,2003
RS11318,1971,100,20.0394571,CU,2009
RS113185,1980,80,43.11032385,CU,2006
RS113189,1956,80,223.5299962,HDPE,2012
RS113189,1956,80,223.5299962,HDPE,2014
RS113201,1916,80,194.7141785,CU,2009
RS113235,1949,100,61.04128553,HDPE,2002
RS113235,1949,100,61.04128553,HDPE,2006
RS113235,1949,100,61.04128553,HDPE,2006
RS113235,1949,100,61.04128553,HDPE,2006
RS113235,1949,100,61.04128553,HDPE,2007
RS113235,1949,100,61.04128553,HDPE,2013
RS113235,1949,100,61.04128553,HDPE,2014
RS113235,1949,100,61.04128553,HDPE,2015
RS113323,1957,80,82.93478197,HDPE,2003
RS113331,1917,80,115.396251,CU,2010
RS113334,1974,125,73.84921274,CU,2004
RS113334,1974,125,73.84921274,CU,2008
RS113336,1991,150,194.9333684,GI,2011
RS113343,1955,150,198.3108229,HDPE,2001
RS113343,1955,150,198.3108229,HDPE,2004
RS113343,1955,150,198.3108229,HDPE,2005
RS113343,1955,150,198.3108229,HDPE,2006
RS113343,1955,150,198.3108229,HDPE,2006
RS113343,1955,150,198.3108229,HDPE,2006
RS113343,1955,150,198.3108229,HDPE,2007
RS113357,1976,100,181.7239435,HDPE,2002
RS113357,1976,100,181.7239435,HDPE,2006
RS11338,1972,80,23.29270822,HDPE,2007
RS11338,1972,80,23.29270822,HDPE,2010
RS113390,1962,80,32.14133194,CU,2012
RS113392,1974,100,14.40243866,CU,2014
RS113407,1926,63,70.10653845,CU,2008
RS113426,1931,63,14.47069626,CU,2011
RS113434,1994,80,35.23106769,MPVC,2003
RS113453,1966,200,165.8800979,CU,2003
RS113453,1966,200,165.8800979,CU,2004
RS113453,1966,200,165.8800979,CU,2004
RS113453,1966,200,165.8800979,CU,2005
RS113453,1966,200,165.8800979,CU,2006
RS113453,1966,200,165.8800979,CU,2007
RS113453,1966,200,165.8800979,CU,2009
RS113453,1966,200,165.8800979,CU,2013
RS113457,1976,80,238.9958338,HDPE,2001
RS113461,1964,225,15.20405716,CU,2004
RS113476,1968,80,115.7154637,HDPE,2006
RS113488,1986,150,25.17538583,GI,2014
RS113507,1995,150,102.4543011,GI,2014
RS113532,1968,125,373.0639674,HDPE,2004
RS113555,1986,125,98.07091767,HDPE,2015
RS113563,1985,125,142.254199,HDPE,2006
RS113582,1976,125,9.798084385,HDPE,2003
RS11359,1972,125,60.50567919,HDPE,2005
RS11363,1958,100,47.00541778,HDPE,2015
RS113649,1971,100,82.86698507,HDPE,2014
RS113653,1982,150,54.41769149,HDPE,2004
RS113655,1947,100,89.89159342,HDPE,2008
RS113655,1947,100,89.89159342,HDPE,2014
RS113656,1968,80,3.669745022,CU,2005
RS113690,1950,250,535.500764,CU,2002
RS113690,1950,250,535.500764,CU,2006
RS113690,1950,250,535.500764,CU,2006
RS113690,1950,250,535.500764,CU,2008
RS11371,1965,150,136.7472376,HDPE,2003
RS11372,1961,150,26.9845949,CU,2005
RS113740,1968,300,341.3154155,CU,2005
RS113740,1968,300,341.3154155,CU,2006
RS113740,1968,300,341.3154155,CU,2011
RS113742,1951,125,193.5226236,HDPE,2009
