part_id,failure_year,part_year,diameter,length,material
RS10571,2005,1954,100,167.4235262,HDPE
RS10571,2001,1954,100,167.4235262,HDPE
RS10571,2002,1954,100,167.4235262,HDPE
RS10571,2003,1954,100,167.4235262,HDPE
RS10571,2004,1954,100,167.4235262,HDPE
RS183100,2003,1962,250,88.64067708,CU
RS183100,2009,1962,250,88.64067708,CU
RS183100,2015,1962,250,88.64067708,CU
RS123807,2008,1962,150,134.6149686,HDPE
RS35389,2007,1945,80,124.92342079999999,CU
RS35389,2005,1945,80,124.92342079999999,CU
RS35389,2009,1945,80,124.92342079999999,CU
RS35389,2004,1945,80,124.92342079999999,CU
RS35389,2002,1945,80,124.92342079999999,CU
RS35389,2004,1945,80,124.92342079999999,CU
RS35389,2006,1945,80,124.92342079999999,CU
RS35389,2011,1945,80,124.92342079999999,CU
RS166362,2008,1977,150,254.27020409999997,CU
RS8899,2007,1980,80,116.9830898,CU
RS24470,2006,1949,80,46.68061681,CU
RS16566,2004,1949,80,108.0833761,HDPE
RS16566,2002,1949,80,108.0833761,HDPE
RS16566,2007,1949,80,108.0833761,HDPE
RS16566,2011,1949,80,108.0833761,HDPE
RS16566,2014,1949,80,108.0833761,HDPE
RS16566,2014,1949,80,108.0833761,HDPE
RS16566,2013,1949,80,108.0833761,HDPE
RS203253,2008,1965,100,6.130905041,CU
RS7009,2005,1956,80,177.4439428,HDPE
RS7009,2008,1956,80,177.4439428,HDPE
RS7009,2007,1956,80,177.4439428,HDPE
RS7009,2006,1956,80,177.4439428,HDPE
RS7009,2007,1956,80,177.4439428,HDPE
RS7009,2006,1956,80,177.4439428,HDPE
RS7009,2004,1956,80,177.4439428,HDPE
RS7009,2008,1956,80,177.4439428,HDPE
RS7009,2007,1956,80,177.4439428,HDPE
RS7009,2003,1956,80,177.4439428,HDPE
RS7009,2005,1956,80,177.4439428,HDPE
RS28722,2009,1886,63,33.47510022,CU
RS28722,2005,1886,63,33.47510022,CU
RS16615,2011,1945,80,131.5222974,HDPE
RS16615,2009,1945,80,131.5222974,HDPE
RS16615,2008,1945,80,131.5222974,HDPE
RS16615,2012,1945,80,131.5222974,HDPE
RS16615,2012,1945,80,131.5222974,HDPE
RS16615,2013,1945,80,131.5222974,HDPE
RS200211,2002,1950,80,13.23397046,CU
RS193348,2001,1962,100,118.69607040000001,CU
RS21408,2010,1920,150,296.8182122,CU
RS21408,2010,1920,150,296.8182122,CU
RS123813,2012,1976,80,235.0244716,HDPE
RS123813,2004,1976,80,235.0244716,HDPE
RS123813,2006,1976,80,235.0244716,HDPE
RS188787,2006,1959,150,23.06534121,CU
RS37956,2011,1950,80,156.3961869,CU
RS37956,2011,1950,80,156.3961869,CU
RS37956,2001,1950,80,156.3961869,CU
RS37956,2004,1950,80,156.3961869,CU
RS37956,2010,1950,80,156.3961869,CU
RS37956,2011,1950,80,156.3961869,CU
RS37956,2013,1950,80,156.3961869,CU
RS37956,2012,1950,80,156.3961869,CU
RS169515,2003,1919,80,84.35245383,CU
RS169515,2002,1919,80,84.35245383,CU
RS169515,2005,1919,80,84.35245383,CU
RS169515,2004,1919,80,84.35245383,CU
RS7205,2007,1970,80,39.66367229,HDPE
RS7205,2010,1970,80,39.66367229,HDPE
RS138469,2009,1928,80,97.59355125,CU
RS138469,2006,1928,80,97.59355125,CU
RS138469,2007,1928,80,97.59355125,CU
RS102992,2008,1960,100,142.7022676,HDPE
RS181236,2002,1962,100,100.74632159999999,HDPE
RS181236,2002,1962,100,100.74632159999999,HDPE
RS181236,2004,1962,100,100.74632159999999,HDPE
RS92558,2005,1952,80,170.97730990000002,HDPE
RS92558,2006,1952,80,170.97730990000002,HDPE
RS92558,2012,1952,80,170.97730990000002,HDPE
RS92558,2012,1952,80,170.97730990000002,HDPE
RS111382,2006,1970,150,66.83927492,HDPE
RS49881,2006,1964,100,25.77809402,CU
RS49881,2006,1964,100,25.77809402,CU
RS18933,2004,1907,80,359.19927,CU
RS132645,2004,1956,150,229.9835548,CU
RS132645,2008,1956,150,229.9835548,CU
RS132645,2007,1956,150,229.9835548,CU
RS132645,2005,1956,150,229.9835548,CU
RS132645,2009,1956,150,229.9835548,CU
RS132645,2010,1956,150,229.9835548,CU
RS132645,2003,1956,150,229.9835548,CU
RS132645,2013,1956,150,229.9835548,CU
RS20039,2010,1918,80,46.38635771,CU
RS20039,2007,1918,80,46.38635771,CU
RS13148,2012,1968,80,9.399805923999999,CU
RS24288,2004,1946,100,45.36372729,CU
RS24288,2004,1946,100,45.36372729,CU
RS24288,2005,1946,100,45.36372729,CU
RS24288,2007,1946,100,45.36372729,CU
RS24288,2014,1946,100,45.36372729,CU
RS136083,2006,1927,80,88.08234957,CU
RS136083,2004,1927,80,88.08234957,CU
RS13142,2012,1959,80,119.8334567,HDPE
RS13142,2006,1959,80,119.8334567,HDPE
RS1412,2006,1955,100,71.86113031,HDPE
RS1412,2002,1955,100,71.86113031,HDPE
RS1412,2002,1955,100,71.86113031,HDPE
RS1412,2004,1955,100,71.86113031,HDPE
RS1412,2005,1955,100,71.86113031,HDPE
RS1412,2015,1955,100,71.86113031,HDPE
RS24389,2008,1937,80,89.44719654,CU
RS24389,2006,1937,80,89.44719654,CU
RS116909,2009,1964,150,33.97818284,CU
RS191760,2005,1953,125,130.6174671,CU
RS191760,2002,1953,125,130.6174671,CU
RS191760,2012,1953,125,130.6174671,CU
RS196343,2002,1917,80,78.42108562,CU
RS11822,2001,1966,125,51.26100544,HDPE
RS182839,2007,1962,150,6.914499598,CU
RS31941,2006,1980,100,33.99026257,CU
RS31941,2012,1980,100,33.99026257,CU
RS192281,2009,1917,100,318.018479,CU
RS192281,2002,1917,100,318.018479,CU
RS192281,2009,1917,100,318.018479,CU
RS192281,2011,1917,100,318.018479,CU
RS192281,2008,1917,100,318.018479,CU
RS192281,2012,1917,100,318.018479,CU
RS192281,2009,1917,100,318.018479,CU
RS192281,2011,1917,100,318.018479,CU
RS192281,2009,1917,100,318.018479,CU
RS192281,2014,1917,100,318.018479,CU
RS31098,2007,1950,200,147.1038738,HDPE
RS31098,2005,1950,200,147.1038738,HDPE
RS31098,2007,1950,200,147.1038738,HDPE
RS31098,2011,1950,200,147.1038738,HDPE
RS31098,2009,1950,200,147.1038738,HDPE
RS31098,2013,1950,200,147.1038738,HDPE
RS28540,2007,1945,100,56.87691606,CU
RS28540,2004,1945,100,56.87691606,CU
RS28540,2002,1945,100,56.87691606,CU
RS28540,2011,1945,100,56.87691606,CU
RS209342,2007,1946,80,80.13390811,HDPE
RS209342,2005,1946,80,80.13390811,HDPE
RS209342,2002,1946,80,80.13390811,HDPE
RS20580,2010,1943,80,55.90853434,CU
RS75441,2004,1953,100,55.90082015,CU
RS75441,2004,1953,100,55.90082015,CU
RS75441,2014,1953,100,55.90082015,CU
RS207425,2004,1959,100,231.6089585,HDPE
RS49218,2006,1959,80,47.09331587,HDPE
RS49218,2005,1959,80,47.09331587,HDPE
RS49218,2007,1959,80,47.09331587,HDPE
RS203008,2003,1940,100,50.45783205,HDPE
RS203008,2004,1940,100,50.45783205,HDPE
RS203008,2014,1940,100,50.45783205,HDPE
RS10903,2006,1951,125,104.3757045,HDPE
RS10903,2005,1951,125,104.3757045,HDPE
RS10903,2010,1951,125,104.3757045,HDPE
RS10903,2009,1951,125,104.3757045,HDPE
RS10903,2002,1951,125,104.3757045,HDPE
RS10903,2004,1951,125,104.3757045,HDPE
RS10903,2000,1951,125,104.3757045,HDPE
RS10903,2011,1951,125,104.3757045,HDPE
RS10903,2008,1951,125,104.3757045,HDPE
RS195937,2003,1901,80,247.26171000000002,CU
RS195937,2003,1901,80,247.26171000000002,CU
RS195937,2005,1901,80,247.26171000000002,CU
RS195937,2004,1901,80,247.26171000000002,CU
RS195937,2004,1901,80,247.26171000000002,CU
RS195937,2002,1901,80,247.26171000000002,CU
RS195937,2003,1901,80,247.26171000000002,CU
RS112927,2004,1946,80,181.5678858,HDPE
RS112927,2001,1946,80,181.5678858,HDPE
RS112927,2001,1946,80,181.5678858,HDPE
RS112927,2010,1946,80,181.5678858,HDPE
RS112927,2004,1946,80,181.5678858,HDPE
RS112927,2007,1946,80,181.5678858,HDPE
RS128549,2005,1959,125,147.1686982,CU
RS197147,2004,1971,125,274.56053060000005,HDPE
RS197147,2004,1971,125,274.56053060000005,HDPE
RS5480,2007,1954,150,123.5262446,HDPE
RS5480,2006,1954,150,123.5262446,HDPE
RS5480,2007,1954,150,123.5262446,HDPE
RS46739,2002,1951,80,242.88448030000004,HDPE
RS46739,2006,1951,80,242.88448030000004,HDPE
RS46739,2003,1951,80,242.88448030000004,HDPE
RS46739,2010,1951,80,242.88448030000004,HDPE
RS46739,2007,1951,80,242.88448030000004,HDPE
RS46739,2013,1951,80,242.88448030000004,HDPE
RS46739,2015,1951,80,242.88448030000004,HDPE
RS12356,2008,1947,80,27.00095778,CU
RS12356,2015,1947,80,27.00095778,CU
RS159878,2002,1962,200,371.6408419,CU
RS159878,2008,1962,200,371.6408419,CU
RS159878,2008,1962,200,371.6408419,CU
RS159878,2004,1962,200,371.6408419,CU
RS159878,2005,1962,200,371.6408419,CU
RS159878,2007,1962,200,371.6408419,CU
RS159878,2005,1962,200,371.6408419,CU
RS159878,2007,1962,200,371.6408419,CU
RS159878,2004,1962,200,371.6408419,CU
RS159878,2004,1962,200,371.6408419,CU
RS159878,2001,1962,200,371.6408419,CU
RS159878,2013,1962,200,371.6408419,CU
RS159878,2011,1962,200,371.6408419,CU
RS159876,2004,1944,150,13.77034036,CU
RS114395,2003,1922,80,101.9497476,CU
RS114395,2006,1922,80,101.9497476,CU
RS114395,2003,1922,80,101.9497476,CU
RS114395,2003,1922,80,101.9497476,CU
RS114395,2010,1922,80,101.9497476,CU
RS114395,2014,1922,80,101.9497476,CU
RS30945,2010,1953,100,305.2093146,HDPE
RS30945,2003,1953,100,305.2093146,HDPE
RS30945,2009,1953,100,305.2093146,HDPE
RS30945,2006,1953,100,305.2093146,HDPE
RS30945,2002,1953,100,305.2093146,HDPE
RS30945,2009,1953,100,305.2093146,HDPE
RS30945,2002,1953,100,305.2093146,HDPE
RS30945,2007,1953,100,305.2093146,HDPE
RS30945,2007,1953,100,305.2093146,HDPE
RS30945,2005,1953,100,305.2093146,HDPE
RS30945,2013,1953,100,305.2093146,HDPE
RS30945,2011,1953,100,305.2093146,HDPE
RS30945,2010,1953,100,305.2093146,HDPE
RS30945,2013,1953,100,305.2093146,HDPE
RS30945,2013,1953,100,305.2093146,HDPE
RS30945,2014,1953,100,305.2093146,HDPE
RS13187,2008,1951,100,163.3474991,HDPE
RS13187,2015,1951,100,163.3474991,HDPE
RS13187,2014,1951,100,163.3474991,HDPE
RS13187,2015,1951,100,163.3474991,HDPE
RS207943,2006,1965,80,27.90427798,CU
RS207943,2003,1965,80,27.90427798,CU
RS43395,2005,1961,150,171.5812823,HDPE
RS43395,2012,1961,150,171.5812823,HDPE
RS43395,2005,1961,150,171.5812823,HDPE
RS43395,2012,1961,150,171.5812823,HDPE
RS18207,2007,1971,125,194.4294342,CU
RS18207,2008,1971,125,194.4294342,CU
RS18207,2003,1971,125,194.4294342,CU
RS18207,2002,1971,125,194.4294342,CU
RS18207,2004,1971,125,194.4294342,CU
RS18207,2012,1971,125,194.4294342,CU
RS142949,2009,1910,125,111.50575900000001,CU
RS142949,2008,1910,125,111.50575900000001,CU
RS142949,2014,1910,125,111.50575900000001,CU
RS122348,2005,1962,100,158.58549519999997,HDPE
RS122348,2007,1962,100,158.58549519999997,HDPE
RS202038,2009,1909,100,221.9956642,CU
RS177903,2012,1953,125,121.25313090000002,HDPE
RS177903,2003,1953,125,121.25313090000002,HDPE
RS177903,2005,1953,125,121.25313090000002,HDPE
RS177903,2005,1953,125,121.25313090000002,HDPE
RS177903,2011,1953,125,121.25313090000002,HDPE
RS177903,2003,1953,125,121.25313090000002,HDPE
RS177903,2011,1953,125,121.25313090000002,HDPE
RS180389,2005,1955,150,100.7619953,HDPE
RS180389,2003,1955,150,100.7619953,HDPE
RS180390,2006,1953,150,48.35883684,HDPE
RS180390,2007,1953,150,48.35883684,HDPE
RS180390,2004,1953,150,48.35883684,HDPE
RS170451,2001,1958,150,158.2883184,HDPE
RS170451,2015,1958,150,158.2883184,HDPE
RS39362,2002,1945,80,90.82752431,CU
RS43602,2011,1952,100,7.48330378,CU
RS43602,2009,1952,100,7.48330378,CU
RS43602,2011,1952,100,7.48330378,CU
RS144212,2009,1955,80,240.5210929,CU
RS144212,2005,1955,80,240.5210929,CU
RS144212,2007,1955,80,240.5210929,CU
RS144212,2005,1955,80,240.5210929,CU
RS144212,2004,1955,80,240.5210929,CU
RS144212,2007,1955,80,240.5210929,CU
RS144212,2008,1955,80,240.5210929,CU
RS144212,2008,1955,80,240.5210929,CU
RS144212,2005,1955,80,240.5210929,CU
RS144212,2002,1955,80,240.5210929,CU
RS144212,2007,1955,80,240.5210929,CU
RS144212,2000,1955,80,240.5210929,CU
RS33442,2003,1959,100,184.2114673,HDPE
RS33442,2002,1959,100,184.2114673,HDPE
RS33442,2002,1959,100,184.2114673,HDPE
RS64540,2003,1962,100,78.17334699,HDPE
RS64540,2004,1962,100,78.17334699,HDPE
RS64540,2001,1962,100,78.17334699,HDPE
RS161668,2006,1967,125,36.47735065,CU
RS11775,2006,1956,150,214.64571180000002,HDPE
RS11775,2003,1956,150,214.64571180000002,HDPE
RS11775,2002,1956,150,214.64571180000002,HDPE
RS11775,2004,1956,150,214.64571180000002,HDPE
RS11775,2005,1956,150,214.64571180000002,HDPE
RS11775,2006,1956,150,214.64571180000002,HDPE
RS11775,2006,1956,150,214.64571180000002,HDPE
RS11775,2004,1956,150,214.64571180000002,HDPE
RS11775,2001,1956,150,214.64571180000002,HDPE
RS195069,2006,1988,80,122.9830423,HDPE
RS195069,2008,1988,80,122.9830423,HDPE
RS195069,2009,1988,80,122.9830423,HDPE
RS195069,2008,1988,80,122.9830423,HDPE
RS195069,2009,1988,80,122.9830423,HDPE
RS125878,2008,1922,100,355.2074903,CU
RS125878,2001,1922,100,355.2074903,CU
RS125878,2003,1922,100,355.2074903,CU
RS125878,2005,1922,100,355.2074903,CU
RS125878,2011,1922,100,355.2074903,CU
RS47222,2010,1970,80,23.79590758,CU
RS47222,2012,1970,80,23.79590758,CU
RS50826,2005,1969,225,143.6700237,CU
RS92526,2002,1953,80,225.79300440000003,CU
RS92526,2010,1953,80,225.79300440000003,CU
RS92526,2004,1953,80,225.79300440000003,CU
RS92526,2009,1953,80,225.79300440000003,CU
RS92526,2008,1953,80,225.79300440000003,CU
RS92526,2006,1953,80,225.79300440000003,CU
RS92526,2010,1953,80,225.79300440000003,CU
RS92526,2012,1953,80,225.79300440000003,CU
RS92526,2012,1953,80,225.79300440000003,CU
RS92526,2013,1953,80,225.79300440000003,CU
RS203056,2005,1950,100,229.4032617,CU
RS203056,2015,1950,100,229.4032617,CU
RS9328,2007,1965,80,157.305358,HDPE
RS193217,2007,1928,100,95.7558911,CU
RS193217,2010,1928,100,95.7558911,CU
RS193217,2006,1928,100,95.7558911,CU
RS193217,2010,1928,100,95.7558911,CU
RS193217,2011,1928,100,95.7558911,CU
RS140020,2007,1964,125,24.62477587,CU
RS7258,2010,1972,80,211.5247943,HDPE
RS204174,2008,1966,125,20.93420279,CU
RS37496,2005,1942,80,111.1330861,CU
RS37496,2011,1942,80,111.1330861,CU
RS37496,2015,1942,80,111.1330861,CU
RS30581,2008,1902,125,4.001326992,CU
RS14013,2004,1956,80,37.06231936,HDPE
RS14013,2006,1956,80,37.06231936,HDPE
RS40404,2004,1954,80,35.13578467,CU
RS11042,2012,1947,80,42.65530188,HDPE
RS11042,2001,1947,80,42.65530188,HDPE
RS11042,2001,1947,80,42.65530188,HDPE
RS11042,2002,1947,80,42.65530188,HDPE
RS11042,2011,1947,80,42.65530188,HDPE
RS11042,2015,1947,80,42.65530188,HDPE
RS11042,2014,1947,80,42.65530188,HDPE
RS11042,2014,1947,80,42.65530188,HDPE
RS188083,2003,1964,150,126.0019669,CU
RS188083,2004,1964,150,126.0019669,CU
RS72951,2011,1951,100,121.4664482,CU
RS72951,2005,1951,100,121.4664482,CU
RS72951,2007,1951,100,121.4664482,CU
RS72951,2014,1951,100,121.4664482,CU
RS168507,2006,1955,150,333.08984760000004,HDPE
RS168507,2009,1955,150,333.08984760000004,HDPE
RS168507,2004,1955,150,333.08984760000004,HDPE
RS168507,2002,1955,150,333.08984760000004,HDPE
RS168507,2011,1955,150,333.08984760000004,HDPE
RS168507,2007,1955,150,333.08984760000004,HDPE
RS168507,2013,1955,150,333.08984760000004,HDPE
RS168507,2013,1955,150,333.08984760000004,HDPE
RS168507,2013,1955,150,333.08984760000004,HDPE
RS168507,2014,1955,150,333.08984760000004,HDPE
RS168507,2012,1955,150,333.08984760000004,HDPE
RS126037,2008,1963,125,181.9159681,CU
RS126037,2006,1963,125,181.9159681,CU
RS126037,2011,1963,125,181.9159681,CU
RS126037,2005,1963,125,181.9159681,CU
RS126037,2000,1963,125,181.9159681,CU
RS126037,2003,1963,125,181.9159681,CU
RS126037,2008,1963,125,181.9159681,CU
RS126037,2004,1963,125,181.9159681,CU
RS126037,2012,1963,125,181.9159681,CU
RS126488,2009,1940,125,111.35353390000002,CU
RS206597,2002,1941,125,303.8267914,CU
RS206597,2005,1941,125,303.8267914,CU
RS206597,2005,1941,125,303.8267914,CU
RS206597,2007,1941,125,303.8267914,CU
RS206597,2012,1941,125,303.8267914,CU
RS206597,2010,1941,125,303.8267914,CU
RS206597,2013,1941,125,303.8267914,CU
RS206597,2014,1941,125,303.8267914,CU
RS198811,2003,1941,250,229.0036901,CU
RS198811,2003,1941,250,229.0036901,CU
RS198811,2008,1941,250,229.0036901,CU
RS160213,2010,1958,125,159.8375817,CU
RS160213,2006,1958,125,159.8375817,CU
RS160120,2009,1933,80,51.59926961,CU
RS139374,2005,1964,125,239.46578399999999,HDPE
RS139374,2008,1964,125,239.46578399999999,HDPE
RS95658,2008,1955,80,310.21902739999996,CU
RS95658,2006,1955,80,310.21902739999996,CU
RS95658,2008,1955,80,310.21902739999996,CU
RS95658,2001,1955,80,310.21902739999996,CU
RS95658,2007,1955,80,310.21902739999996,CU
RS95658,2009,1955,80,310.21902739999996,CU
RS95658,2010,1955,80,310.21902739999996,CU
RS95658,2004,1955,80,310.21902739999996,CU
RS95658,2002,1955,80,310.21902739999996,CU
RS95658,2008,1955,80,310.21902739999996,CU
RS95658,2008,1955,80,310.21902739999996,CU
RS95658,2001,1955,80,310.21902739999996,CU
RS95658,2010,1955,80,310.21902739999996,CU
RS140059,2011,1971,100,4.554444156000001,CU
RS205090,2007,1881,63,193.8483524,CU
RS205090,2010,1881,63,193.8483524,CU
RS183824,2006,1967,150,336.2148525,HDPE
RS183824,2015,1967,150,336.2148525,HDPE
RS91145,2007,1980,100,184.14319550000002,HDPE
RS91145,2010,1980,100,184.14319550000002,HDPE
RS91145,2003,1980,100,184.14319550000002,HDPE
RS91145,2010,1980,100,184.14319550000002,HDPE
RS162900,2003,1978,125,76.08890652,CU
RS162900,2005,1978,125,76.08890652,CU
RS162900,2013,1978,125,76.08890652,CU
RS162900,2014,1978,125,76.08890652,CU
RS192878,2006,1961,125,42.63740365,HDPE
RS37939,2005,1921,125,123.2891496,CU
RS37939,2002,1921,125,123.2891496,CU
RS37939,2009,1921,125,123.2891496,CU
RS37938,2007,1929,150,71.08152974,CU
RS37938,2005,1929,150,71.08152974,CU
RS209399,2003,1994,200,24.33058331,GI
RS209399,2002,1994,200,24.33058331,GI
RS209399,2003,1994,200,24.33058331,GI
RS209399,2002,1994,200,24.33058331,GI
RS51836,2002,1975,125,129.72390049999998,CU
RS20629,2007,1949,100,72.30857028,CU
RS20629,2008,1949,100,72.30857028,CU
RS20629,2002,1949,100,72.30857028,CU
RS20629,2010,1949,100,72.30857028,CU
RS20629,2007,1949,100,72.30857028,CU
RS20629,2004,1949,100,72.30857028,CU
RS20629,2007,1949,100,72.30857028,CU
RS20629,2011,1949,100,72.30857028,CU
RS20629,2008,1949,100,72.30857028,CU
RS20629,2006,1949,100,72.30857028,CU
RS20629,2010,1949,100,72.30857028,CU
RS41441,2007,1948,80,179.50144640000002,HDPE
RS41441,2005,1948,80,179.50144640000002,HDPE
RS41441,2003,1948,80,179.50144640000002,HDPE
RS41441,2008,1948,80,179.50144640000002,HDPE
RS200189,2007,1951,125,82.34657688,CU
RS200189,2012,1951,125,82.34657688,CU
RS21866,2009,1921,100,97.48313551,CU
RS21866,2007,1921,100,97.48313551,CU
RS21866,2009,1921,100,97.48313551,CU
RS21866,2004,1921,100,97.48313551,CU
RS21866,2002,1921,100,97.48313551,CU
RS21866,2007,1921,100,97.48313551,CU
RS21866,2008,1921,100,97.48313551,CU
RS21866,2009,1921,100,97.48313551,CU
RS55594,2007,1960,80,14.22765777,CU
RS49230,2007,1966,150,154.6203142,HDPE
RS49230,2008,1966,150,154.6203142,HDPE
RS49230,2007,1966,150,154.6203142,HDPE
RS56737,2006,1955,100,16.16245284,HDPE
RS56737,2003,1955,100,16.16245284,HDPE
RS134936,2006,1962,225,296.9726233,CU
RS134936,2006,1962,225,296.9726233,CU
RS134936,2007,1962,225,296.9726233,CU
RS134936,2001,1962,225,296.9726233,CU
RS134936,2006,1962,225,296.9726233,CU
RS134936,2006,1962,225,296.9726233,CU
RS134936,2007,1962,225,296.9726233,CU
RS134936,2013,1962,225,296.9726233,CU
RS205062,2002,1939,100,112.354525,CU
RS205062,2004,1939,100,112.354525,CU
RS205062,2009,1939,100,112.354525,CU
RS205062,2002,1939,100,112.354525,CU
RS205062,2007,1939,100,112.354525,CU
RS205062,2003,1939,100,112.354525,CU
RS205062,2005,1939,100,112.354525,CU
RS205062,2013,1939,100,112.354525,CU
RS35076,2003,1909,100,200.11354939999998,CU
RS35076,2011,1909,100,200.11354939999998,CU
RS35435,2003,1931,80,3.684942195,CU
RS163174,2010,1949,80,10.73242947,CU
RS163174,2014,1949,80,10.73242947,CU
RS165553,2004,1973,125,26.73468076,CU
RS165553,2014,1973,125,26.73468076,CU
RS95406,2004,1956,125,30.56287285,CU
RS165551,2007,1971,150,5.03825358,CU
RS73400,2001,1967,150,64.13893434,CU
RS73400,2013,1967,150,64.13893434,CU
RS57486,2000,1957,100,223.7949182,HDPE
RS57486,2003,1957,100,223.7949182,HDPE
RS57486,2004,1957,100,223.7949182,HDPE
RS57486,2001,1957,100,223.7949182,HDPE
RS57486,2003,1957,100,223.7949182,HDPE
RS231493,2009,1948,125,234.1959686,CU
RS231493,2000,1948,125,234.1959686,CU
RS231493,2009,1948,125,234.1959686,CU
RS231493,2003,1948,125,234.1959686,CU
RS231493,2005,1948,125,234.1959686,CU
RS231493,2006,1948,125,234.1959686,CU
RS231493,2008,1948,125,234.1959686,CU
RS231493,2015,1948,125,234.1959686,CU
RS11452,2003,1955,225,188.3863913,CU
RS11452,2007,1955,225,188.3863913,CU
RS11452,2007,1955,225,188.3863913,CU
RS11452,2007,1955,225,188.3863913,CU
RS142069,2008,1978,150,109.9691983,HDPE
RS123638,2006,1962,100,91.33749582,CU
RS123638,2003,1962,100,91.33749582,CU
RS123638,2003,1962,100,91.33749582,CU
RS123638,2002,1962,100,91.33749582,CU
RS123638,2006,1962,100,91.33749582,CU
RS123638,2008,1962,100,91.33749582,CU
RS123638,2011,1962,100,91.33749582,CU
RS123638,2012,1962,100,91.33749582,CU
RS56430,2002,1968,150,334.9391999,HDPE
RS56430,2013,1968,150,334.9391999,HDPE
RS25875,2004,1977,80,77.0858392,HDPE
RS18456,2004,1936,80,71.06384212,CU
RS18456,2003,1936,80,71.06384212,CU
RS188305,2005,1950,80,99.47347521,HDPE
RS188305,2006,1950,80,99.47347521,HDPE
RS188305,2004,1950,80,99.47347521,HDPE
RS188305,2004,1950,80,99.47347521,HDPE
RS188305,2004,1950,80,99.47347521,HDPE
RS188305,2006,1950,80,99.47347521,HDPE
RS200378,2006,1961,200,133.6104378,CU
RS19782,2009,1953,100,225.3726233,HDPE
RS19782,2012,1953,100,225.3726233,HDPE
RS19782,2009,1953,100,225.3726233,HDPE
RS19782,2011,1953,100,225.3726233,HDPE
RS19782,2009,1953,100,225.3726233,HDPE
RS19782,2009,1953,100,225.3726233,HDPE
RS19782,2008,1953,100,225.3726233,HDPE
RS19782,2014,1953,100,225.3726233,HDPE
RS30434,2007,1984,125,60.71847321,GI
RS30434,2010,1984,125,60.71847321,GI
RS30434,2012,1984,125,60.71847321,GI
RS106716,2002,1963,125,182.16597380000002,HDPE
RS106716,2004,1963,125,182.16597380000002,HDPE
RS106716,2015,1963,125,182.16597380000002,HDPE
RS208706,2000,1885,63,90.96418151,CU
